0.45313056221842307	0.5090325762033873	0.13201416534821342	0.3604398404860809	0.9260343603565397	0.7437953773177075	0.9639842557442507	0.14542570140972	0.6928262058333382	0.14238309248946246	0.859878837190933	0.1792248249214462	0.674867825942641	0.14984321742562723	0.6504870596581028	0.178533456302422	0
0.9696324752031501	0.09637232661453232	0.42586718346302566	0.9803478728276404	0.3136366880104733	0.8330146865615836	0.06535167491502902	0.2531958382033428	0.4575523653162825	0.9116042501202065	0.04150961923880314	0.10084698579503126	0.6997669233650056	0.38660949435355185	0.06558203317130751	0.8550672950101977	0
0.2808949352640556	0.23403009538141206	0.04936766100825363	0.8574201576987492	0.42715229345358074	0.19627385253983065	0.7410674934274452	0.47775264116651894	0.5706905268878603	0.9976698600660353	0.1411586710042707	0.9339341887571412	0.9451218980004633	0.31702030605420317	0.06029745215648996	0.7491936540633825	0
0.5819563724411958	0.6813185823603494	0.5879578699407574	0.3851897257866954	0.08492371639580298	0.40719752711485646	0.8764966961091796	0.45991134652477006	0.3017351946783262	0.839686604027479	0.7872569859583941	0.637626101936141	0.6041296503525225	0.06950717494841008	0.8874199832948931	0.7604512734676927	0
0.025102808413980604	0.038182628851397116	0.5714269832867216	0.18044909939995935	0.3413541995627779	0.5869374557760515	0.41690896751202233	0.9855910403712477	0.04165982850890715	0.6169962097889191	0.12197499128751788	0.5789770848459782	0.8678108385232464	0.4944280297441944	0.07921763989125574	0.9849184512223266	0
0.8710258798427689	0.7719810055954567	0.6381643945936909	0.6268711433971519	0.6507811989030438	0.04558184218432171	0.9299678968221881	0.8719259087174278	0.2163373526445701	0.0026473097009817037	0.5627505726120318	0.003386764029523981	0.6778857842765369	0.18650702314301038	0.3439113524916324	0.14521478613102212	0
0.8239208057960479	0.47573743529318224	0.48506151139162323	0.18098373660688616	0.31048545257159843	0.019974507152596965	0.2316122243455795	0.7586949608365474	0.9144410014188141	0.7221692651654227	0.4896841894890568	0.5983469571338437	0.7046563525074083	0.6888490347192456	0.17589381197077625	0.5758654771962577	0
0.0767289607254068	0.35239556650446247	0.664692056133294	0.17567464564776425	0.4269043079674749	0.9672404596973833	0.2560932875044476	0.28511514541767835	0.7527829088054746	0.36905737930368654	0.4712924861051261	0.7255422706315897	0.6860626157832719	0.8533879502483975	0.20005715402060342	0.07053058531379042	0
0.1702225742982154	0.4677304126366092	0.2033697005813102	0.8377493147451847	0.8755820200840043	0.623408211324289	0.17669226430918528	0.6183940459274045	0.5245118335851611	0.5367462345648156	0.2802062354134237	0.7365703580791768	0.4900505127082234	0.7150574219385603	0.37577119010544946	0.5552512705280335	0
0.8778856298488211	0.5411537540909996	0.8533332674534906	0.6365024754630851	0.2581437350725473	0.4021896075713236	0.24048429669726823	0.330772532791455	0.6249395202038883	0.970916242139273	0.8887422556629434	0.5812896281702645	0.5900946513544577	0.07269118004079167	0.147280785334863	0.7789846993081286	0
0.5977031608415767	0.8879673563858016	0.19762982561622944	0.4707797497865067	0.32200843712086946	0.8597721753402808	0.547293154385937	0.3479120099458597	0.47244262816534577	0.7632364885457056	0.189491882909251	0.04060288300819581	0.29297144555888943	0.2908321714724177	0.6612877785160619	0.11479610719805389	0
0.9274396767138625	0.5924304802245907	0.6327797232749728	0.7009119527708833	0.9671120975560876	0.17739267074386444	0.6636497312994923	0.761611530275163	0.3471976885045105	0.5498747295622126	0.2545798035210314	0.6801738758112834	0.6195518677526825	0.3425308261204525	0.005088983211423814	0.510281826547658	0
