0.9535655486685336	0.5236178676234298	0.545883601876665	0.6191181949972158	0.27867272897114104	0.019204441896189084	0.33870819198789315	0.7238711955012381	0.6752891060736568	0.13830531040933547	0.07602258991130528	0.03581552566857482	0.16913942005307736	0.19566471766325066	0.26007605744771833	0.3298710930878703	0
0.74018684583468	0.7133598250379518	0.3953753537321413	0.4027903127845305	0.7779902229733039	0.5842804765944212	0.9543328820314599	0.8257658984550543	0.6767507767447013	0.8809176448463297	0.027338771580357357	0.6511662024946331	0.5064251017590992	0.9677427427655878	0.6865289680265416	0.3239788510214524	1
0.015669369083685436	0.5003010383487582	0.9521560056706975	0.4351128992339357	0.6165475342626021	0.8412541463019733	0.9338420865350882	0.7582780303639302	0.23420449403403043	0.0868786094889098	0.10152384968372319	0.9925738592117402	0.9836998202060773	0.7854922858550529	0.8375051299287255	0.9146211897893659	1
0.43741909461243056	0.6970207926589319	0.5145435314462045	0.5101676227449341	0.3545134449657492	0.2085528292172013	0.22533740608725372	0.10212985770890959	0.057108117282818616	0.6560659922978874	0.7226234713083224	0.0941826944658345	0.7506599901051937	0.488915355821921	0.8325444091371337	0.9606786954821079	0
0.4438596155682465	0.08836649737889968	0.38751772879587054	0.20005440893782822	0.2819551034349982	0.20775600284065932	0.6081922954470889	0.9616278231959837	0.5822142164349529	0.5053753571883574	0.8381328618831547	0.45315706248165255	0.42229061927575684	0.49124480733768905	0.48226546062132447	0.7629470878471435	0
0.8527995959263615	0.2990420572616346	0.9423912541044244	0.04502981873146472	0.8411862849593322	0.9642195534547505	0.4911593029504131	0.37776307030307266	0.7843702437266583	0.3006957395258504	0.7507160145474495	0.7984230237140919	0.38984216019421025	0.49800642274050344	0.26161454059186706	0.6306439558227657	1
0.2853602500272133	0.8739218862825219	0.48832973688407844	0.44208897261766766	0.8229056688233751	0.6114113436207231	0.5483842213982824	0.17835286126635863	0.1784129897742016	0.2682479260181405	0.995507249413773	0.7690856243561336	0.13098105214939204	0.06496594665095934	0.48909193857448474	0.5668083313896194	0
0.2612901487859961	0.1353182707637257	0.5275854772484299	0.2020611255696919	0.7193601637871307	0.9509169452535479	0.9820360781589547	0.8684190721925633	0.6935646784362767	0.005408420364823474	0.45599059700295486	0.9919364808339382	0.10736135745259046	0.7436462061752855	0.7399046491009439	0.8394801021280996	0
0.5621020190779225	0.23592907210594682	0.3068515000887576	0.13943217146449682	0.37515162373929434	0.28962403323416386	0.8408356775755751	0.28793084822656057	0.6071427944059874	0.35017001138391035	0.649457290043089	0.7051746143211287	0.6446205713804244	0.6777086448222407	0.4534495413240409	0.5353762775021427	0
0.76417786307893	0.740516009104368	0.5652213664116397	0.29923082416313607	0.20887436493437073	0.04252999584977568	0.32126518520607084	0.39896045546694814	0.9808027404270445	0.7477926645723006	0.03883589034836776	0.4743387067509981	0.8370324448890576	0.7515682342694168	0.7278088665448534	0.4209391007839136	0
0.5899046147368832	0.26451555706831376	0.3026670643202105	0.2966873146557336	0.3707567004009057	0.46513231802551	0.11206473948411066	0.5669327533903062	0.884284803519058	0.22030974276000304	0.600063533637386	0.239486181364307	0.031250788492059534	0.4279099132018306	0.2624376671596269	0.1927831849830044	0
0.18223591708831854	0.4339866045598282	0.948282757448993	0.3594345366749767	0.35052955696296517	0.23448828288595036	0.9170722629872056	0.5722869443675987	0.4505970033741534	0.4949175600298237	0.022871398319831093	0.8005347625493309	0.3933885055253854	0.8667770848737122	0.37760548782328496	0.1918328194648442	0
0.9976427501290901	0.04234909492029293	0.7418986792578376	0.09305009329184155	0.7100506049602772	0.7121281455011684	0.35571859648016635	0.819233592702124	0.7344903090232366	0.06004873361267293	0.10617533488390019	0.061941050683652965	0.2953454728755551	0.9907529392360053	0.7998969957136565	0.5547465401649455	0
0.02373101102260078	0.45442219281794527	0.7884450070258913	0.7069417481031895	0.741821267676787	0.9465385861897923	0.9195521962968792	0.8342447077086745	0.10746403134727389	0.16688766068507577	0.7375849048988237	0.8965865194455074	0.6394857636733027	0.9211280237961617	0.40668007970383846	0.9746217909523828	1
